ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00902_felt1___20260313-145945.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145945

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:59:45
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 902
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 902,268820874122
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 901	: 1	: 	: 1	: 1	: -1	: 903

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
702,0	1	701,0	1	702,0	23,5	157,0	-2,0	2000	NaN	NaN	C	35711	74,4	71,2	56	59,3555941	24,7122759	6619970,48	1050949,50	84,7	349,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,4	23,5	-72,0	22,3	84,7	23,5	157,0	-2,0	349,1	85,4	21,4	-72,0	21,4	6,7	21,4	157,0	-1,9	154,4	85,4	24,9	-72,0	23,9	84,7	24,9	157,0	-1,9	397,5	78,7	49,9	-67,5	50,7	-179,2	0,0	146,9	-1,9	0,0	84,7	12,4	-72,0	13,4	178,0	26,1	156,9	-2,0	240,6	85,4	23,5	-72,0	22,3	84,7	23,5	157,0	-2,0	349,1	
703,0	1	702,0	1	703,0	23,4	155,8	-2,1	2000	NaN	NaN	C	35759	74,4	71,2	56	59,3555854	24,7122697	6619969,47	1050949,29	83,3	349,5	False	NaN	174,8	_	18	NaN	_	NaN	NaN	_	NaN	83,3	23,4	-72,9	22,7	83,3	23,4	155,8	-2,1	349,5	82,1	22,0	-72,9	22,0	4,3	22,0	155,0	-2,0	154,2	82,1	24,7	-72,9	24,0	82,1	24,7	155,0	-2,0	395,7	78,7	49,9	-67,7	50,9	-179,6	0,0	146,8	-2,0	0,0	82,1	12,4	-72,9	13,4	176,4	26,4	155,0	-2,1	245,7	83,3	23,4	-72,9	22,7	83,3	23,4	155,8	-2,1	349,5	
704,0	1	703,0	1	704,0	23,5	155,6	-2,2	2000	NaN	NaN	C	35815	74,3	71,3	56	59,3555755	24,7122627	6619968,31	1050949,05	82,9	347,6	False	NaN	175,2	_	31	NaN	_	NaN	NaN	_	NaN	82,9	23,5	-73,4	22,8	82,9	23,5	155,6	-2,2	347,6	82,9	22,3	-73,4	22,3	5,8	22,3	155,6	-2,1	159,5	82,9	24,4	-73,4	23,9	82,9	24,4	155,6	-2,1	381,7	77,4	49,6	-69,1	50,6	-179,3	0,0	145,9	-2,1	0,0	82,9	12,5	-73,4	13,6	175,7	26,9	155,3	-2,2	249,0	82,9	23,5	-73,4	22,8	82,9	23,5	155,6	-2,2	347,6	
705,0	1	704,0	1	705,0	24,0	154,8	-2,2	2000	NaN	NaN	C	35863	74,3	71,3	56	59,3555669	24,7122565	6619967,30	1050948,85	82,2	351,1	False	NaN	174,9	_	18	NaN	_	NaN	NaN	_	NaN	82,2	24,0	-72,6	22,4	82,2	24,0	154,8	-2,2	351,1	81,4	22,7	-72,6	22,7	7,9	22,7	152,8	-2,1	161,3	82,1	25,0	-71,5	23,5	82,1	25,0	154,7	-2,1	381,8	77,4	50,3	-68,7	50,1	-179,3	0,0	146,2	-2,1	0,0	81,4	12,7	-72,6	13,5	177,2	27,1	152,8	-2,2	249,9	82,2	24,0	-72,6	22,4	82,2	24,0	154,8	-2,2	351,1	
706,0	1	705,0	1	706,0	24,3	154,4	-2,2	2000	NaN	NaN	C	35904	74,3	71,3	56	59,3555594	24,7122512	6619966,44	1050948,67	81,4	368,0	False	NaN	175,2	_	52	NaN	_	NaN	NaN	_	NaN	81,4	24,3	-73,0	23,0	81,4	24,3	154,4	-2,2	368,0	81,4	23,1	-73,0	23,1	6,1	23,1	154,1	-2,2	167,0	81,4	24,9	-72,8	24,1	81,4	24,9	154,4	-2,2	393,8	77,3	50,6	-68,4	50,7	-179,5	0,0	144,8	-2,2	0,0	81,4	12,8	-73,0	13,5	175,8	26,9	154,1	-2,2	256,5	81,4	24,3	-73,0	23,0	81,4	24,3	154,4	-2,2	368,0	
707,0	1	706,0	1	707,0	23,9	156,9	-2,2	2000	NaN	NaN	C	35953	74,3	71,3	56	59,3555520	24,7122460	6619965,57	1050948,50	81,5	359,4	False	NaN	175,2	_	18	NaN	_	NaN	NaN	_	NaN	82,8	23,9	-73,9	22,7	81,5	23,9	156,9	-2,2	359,4	81,5	23,2	-73,9	23,2	5,5	23,2	156,1	-2,2	169,6	82,7	24,2	-73,4	23,2	81,5	24,2	156,1	-2,2	371,8	77,9	49,7	-68,7	49,6	-179,5	0,0	146,8	-2,2	0,0	81,5	12,5	-74,8	13,3	177,2	26,2	156,1	-2,2	251,2	82,8	23,9	-73,9	22,7	81,5	23,9	156,9	-2,2	359,4	
708,0	1	707,0	1	708,0	23,9	155,5	-2,3	2000	NaN	NaN	C	36008	74,2	71,3	56	59,3555421	24,7122389	6619964,42	1050948,26	83,4	355,2	False	NaN	175,0	_	32	NaN	_	NaN	NaN	_	NaN	83,4	23,9	-72,7	22,7	83,4	23,9	155,5	-2,3	355,2	83,4	22,8	-72,7	22,8	7,0	22,8	155,8	-2,2	161,9	83,4	24,5	-72,7	23,3	83,4	24,5	155,5	-2,2	374,2	77,0	49,9	-69,4	49,9	-179,9	0,0	146,5	-2,2	0,0	83,1	12,7	-72,7	13,3	178,0	25,9	155,8	-2,3	252,1	83,4	23,9	-72,7	22,7	83,4	23,9	155,5	-2,3	355,2	
709,0	1	708,0	1	709,0	23,5	156,8	-2,3	2000	NaN	NaN	C	36057	74,2	71,3	56	59,3555334	24,7122328	6619963,41	1050948,06	83,5	354,0	False	NaN	175,0	_	18	NaN	_	NaN	NaN	_	NaN	83,5	23,5	-73,4	22,6	83,5	23,5	156,8	-2,3	354,0	83,5	22,2	-73,4	22,2	5,6	22,2	156,2	-2,3	157,1	83,5	24,5	-73,4	23,5	82,9	24,5	156,2	-2,3	374,0	78,7	49,8	-68,1	50,3	-179,1	0,0	146,3	-2,3	0,0	83,5	12,2	-73,4	13,4	178,0	26,5	156,2	-2,3	245,4	83,5	23,5	-73,4	22,6	83,5	23,5	156,8	-2,3	354,0	
710,0	1	709,0	1	710,0	22,8	157,1	-2,3	2000	NaN	NaN	C	36099	74,2	71,3	56	59,3555260	24,7122276	6619962,55	1050947,88	83,5	348,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,5	22,8	-73,1	22,6	83,5	22,8	157,1	-2,3	348,7	83,5	22,2	-73,1	22,2	4,1	22,2	157,1	-2,2	161,6	83,5	23,3	-73,1	23,2	83,5	23,3	157,1	-2,2	372,4	78,6	48,6	-68,5	49,6	-179,6	0,0	147,0	-2,2	0,0	83,5	11,9	-73,1	13,3	176,3	25,8	157,1	-2,3	243,1	83,5	22,8	-73,1	22,6	83,5	22,8	157,1	-2,3	348,7	
711,0	1	710,0	1	711,0	23,2	158,3	-2,4	2000	NaN	NaN	C	36147	74,1	71,3	56	59,3555174	24,7122215	6619961,54	1050947,68	84,8	346,2	False	NaN	175,0	_	18	NaN	_	NaN	NaN	_	NaN	84,8	23,2	-74,0	22,2	84,8	23,2	158,3	-2,4	346,2	83,4	21,5	-74,0	21,5	2,6	21,5	158,1	-2,3	149,5	84,1	24,6	-74,0	23,2	84,1	24,6	158,3	-2,3	392,8	79,4	49,5	-68,8	49,9	-179,5	0,0	149,5	-2,3	0,0	83,4	12,3	-74,0	13,3	177,9	26,8	158,1	-2,4	244,2	84,8	23,2	-74,0	22,2	84,8	23,2	158,3	-2,4	346,2	
712,0	1	711,0	1	712,0	23,4	158,6	-2,4	2000	NaN	NaN	C	36203	74,1	71,3	56	59,3555087	24,7122154	6619960,53	1050947,47	85,8	339,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,8	23,4	-73,4	22,1	85,8	23,4	158,6	-2,4	339,6	84,8	21,7	-73,4	21,7	3,5	21,7	157,9	-2,3	150,5	85,2	25,2	-73,4	23,9	85,2	25,2	157,9	-2,3	394,2	79,7	50,3	-69,2	50,1	-179,3	0,0	148,5	-2,3	0,0	84,8	12,5	-73,4	13,5	179,2	27,4	157,9	-2,4	245,5	85,8	23,4	-73,4	22,1	85,8	23,4	158,6	-2,4	339,6	
713,0	1	712,0	1	713,0	23,5	160,2	-2,4	2000	NaN	NaN	C	36251	74,1	71,3	56	59,3555001	24,7122092	6619959,52	1050947,26	87,5	345,8	False	NaN	174,7	_	18	NaN	_	NaN	NaN	_	NaN	87,5	23,5	-73,5	22,7	87,5	23,5	160,2	-2,4	345,8	85,5	21,3	-72,7	21,3	2,5	21,3	158,8	-2,3	146,3	85,5	25,5	-72,7	24,9	85,5	25,5	158,8	-2,3	403,9	80,7	50,4	-69,4	51,3	-179,4	0,0	150,1	-2,3	0,0	85,5	12,7	-73,5	13,9	177,4	27,8	159,4	-2,4	250,2	87,5	23,5	-73,5	22,7	87,5	23,5	160,2	-2,4	345,8	
714,0	1	713,0	1	714,0	24,4	160,2	-2,5	2000	NaN	NaN	C	36293	74,1	71,3	56	59,3554927	24,7122040	6619958,66	1050947,09	86,1	361,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,1	24,4	-74,1	23,7	86,1	24,4	160,2	-2,5	361,6	85,7	22,7	-73,4	22,7	3,4	22,7	159,4	-2,4	155,4	85,7	25,8	-73,4	25,6	84,9	25,8	158,1	-2,4	417,0	82,4	50,5	-69,4	52,0	-179,6	0,0	152,1	-2,4	0,0	85,7	12,9	-73,8	14,4	177,7	28,8	159,8	-2,5	255,6	86,1	24,4	-74,1	23,7	86,1	24,4	160,2	-2,5	361,6	
715,0	1	714,0	1	715,0	23,8	160,3	-2,4	2000	NaN	NaN	C	36348	74,1	71,3	56	59,3554828	24,7121969	6619957,51	1050946,85	85,8	349,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,5	23,8	-73,0	23,0	85,8	23,8	160,3	-2,4	349,3	85,8	21,4	-72,6	21,4	-1,2	21,4	158,8	-2,4	146,0	85,4	25,4	-72,3	24,9	85,4	25,5	158,6	-2,4	412,7	81,4	50,2	-69,0	51,5	-179,6	0,0	149,1	-2,4	0,0	85,4	12,5	-73,0	13,9	179,1	27,9	158,8	-2,4	245,7	86,5	23,8	-73,0	23,0	85,8	23,8	160,3	-2,4	349,3	
716,0	1	715,0	1	716,0	25,0	161,9	-2,4	2000	NaN	NaN	C	36397	74,1	71,3	56	59,3554742	24,7121908	6619956,51	1050946,65	-75,9	354,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,0	23,4	-75,9	25,0	-75,9	25,0	161,9	-2,4	354,4	85,3	22,4	-75,1	22,4	0,3	22,4	160,7	-2,1	156,4	85,3	25,0	-75,1	27,3	-75,1	27,3	160,7	-2,1	415,7	80,0	49,7	-70,7	53,1	-179,4	0,0	151,8	-2,1	0,0	85,3	12,1	-75,1	15,9	179,2	30,2	160,6	-2,4	255,2	86,0	23,4	-75,9	25,0	-75,9	25,0	161,9	-2,4	354,4	
717,0	1	716,0	1	717,0	24,8	161,4	-2,2	2000	NaN	NaN	C	36446	74,0	71,3	56	59,3554668	24,7121856	6619955,64	1050946,47	-74,7	360,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,4	22,8	-74,7	24,8	-74,7	24,8	161,4	-2,2	360,4	85,4	22,2	-74,6	22,2	-1,5	22,2	159,9	-1,9	155,7	84,8	25,0	-74,7	26,9	-74,7	26,9	159,9	-1,9	433,2	79,8	50,3	-70,7	52,8	-179,6	0,0	151,1	-1,9	0,0	84,0	11,8	-74,7	15,5	179,4	29,3	158,8	-2,2	253,0	85,4	22,8	-74,7	24,8	-74,7	24,8	161,4	-2,2	360,4	
718,0	1	717,0	1	718,0	23,9	159,4	-2,1	2000	NaN	NaN	C	36488	74,0	71,2	56	59,3554594	24,7121803	6619954,78	1050946,30	-72,1	350,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,0	23,2	-73,4	23,9	-72,1	23,9	159,4	-2,1	350,3	85,7	21,8	-72,1	21,8	0,8	21,8	157,1	-1,9	141,8	84,7	25,5	-72,1	26,5	-70,1	26,5	156,7	-1,9	426,2	80,3	50,6	-67,8	52,8	-179,5	0,0	147,8	-1,9	0,0	84,7	12,1	-72,1	14,9	178,3	29,2	156,7	-2,1	253,4	86,0	23,2	-73,4	23,9	-72,1	23,9	159,4	-2,1	350,3	
719,0	1	718,0	1	719,0	23,8	160,1	-2,0	2000	NaN	NaN	C	36536	74,0	71,2	56	59,3554507	24,7121743	6619953,78	1050946,09	-73,4	347,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,8	23,2	-73,4	23,8	-73,4	23,8	160,1	-2,0	347,6	86,8	21,5	-73,3	21,5	3,8	21,5	159,6	-1,9	145,1	86,8	25,3	-73,3	26,0	-73,3	26,0	159,6	-1,9	418,6	82,6	49,9	-68,8	52,4	-179,2	0,0	151,4	-1,9	0,0	86,8	12,3	-73,4	14,4	179,3	28,7	160,1	-2,0	251,7	86,8	23,2	-73,4	23,8	-73,4	23,8	160,1	-2,0	347,6	
720,0	1	719,0	1	720,0	23,2	161,8	-2,1	2000	NaN	NaN	C	36592	73,9	71,2	56	59,3554409	24,7121673	6619952,63	1050945,86	84,8	339,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,8	23,0	-74,4	23,1	84,8	23,2	161,8	-2,1	339,4	85,2	20,6	-73,0	20,6	-3,9	20,6	159,1	-1,9	134,5	85,2	25,5	-73,0	26,0	-72,7	26,3	159,1	-1,9	426,6	81,7	50,1	-69,4	52,4	-179,4	0,0	151,4	-1,9	0,0	84,8	12,3	-73,0	14,5	177,8	28,9	159,1	-2,1	252,9	87,8	23,0	-74,4	23,1	84,8	23,2	161,8	-2,1	339,4	
721,0	1	720,0	1	721,0	24,7	160,8	-2,1	2000	NaN	NaN	C	36641	73,9	71,2	56	59,3554322	24,7121611	6619951,62	1050945,65	-72,1	363,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,2	23,8	-73,9	24,7	-72,1	24,7	160,8	-2,1	363,8	85,6	21,6	-72,1	21,6	2,6	21,6	158,9	-2,0	144,0	85,6	26,9	-72,1	27,8	-72,1	28,1	158,9	-2,0	462,5	78,1	52,0	-69,5	54,1	-179,8	0,0	148,7	-2,0	0,0	85,5	12,7	-73,3	15,3	177,9	30,8	157,6	-2,1	268,9	86,2	23,8	-73,9	24,7	-72,1	24,7	160,8	-2,1	363,8	
722,0	1	721,0	1	722,0	25,2	159,6	-2,2	2000	NaN	NaN	C	36690	73,9	71,2	56	59,3554236	24,7121550	6619950,62	1050945,45	-72,8	369,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,1	24,1	-72,8	25,2	-72,8	25,2	159,6	-2,2	369,3	85,3	22,2	-71,4	22,2	0,8	22,2	156,8	-2,0	142,8	85,3	26,6	-72,7	27,9	-71,5	27,9	157,4	-2,0	447,6	81,2	51,3	-69,4	54,4	-179,6	0,0	149,5	-2,0	0,0	85,3	12,9	-72,8	15,5	178,6	30,8	158,8	-2,2	265,7	86,1	24,1	-72,8	25,2	-72,8	25,2	159,6	-2,2	369,3	
723,0	1	722,0	1	723,0	25,6	161,5	-2,2	2000	NaN	NaN	C	36732	73,9	71,2	56	59,3554162	24,7121497	6619949,76	1050945,27	-72,8	379,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,1	23,9	-73,1	25,5	-72,8	25,6	161,5	-2,2	379,6	87,7	22,6	-72,4	22,6	4,3	22,6	159,5	-2,0	152,2	87,5	26,9	-73,1	28,7	-73,1	28,7	159,9	-2,0	477,1	81,9	51,6	-67,6	55,2	-179,8	0,0	149,0	-2,0	0,0	87,1	12,1	-73,1	15,6	179,3	31,4	159,8	-2,2	265,7	88,1	23,9	-73,1	25,5	-72,8	25,6	161,5	-2,2	379,6	
724,0	1	723,0	1	724,0	24,4	163,1	-2,2	2000	NaN	NaN	C	36788	73,8	71,2	56	59,3554076	24,7121436	6619948,75	1050945,07	-74,3	359,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,7	23,2	-75,5	24,4	-74,3	24,4	163,1	-2,2	359,8	86,8	21,4	-74,3	21,4	4,4	21,4	161,3	-2,0	149,5	86,4	25,3	-74,6	26,7	-74,0	26,7	161,0	-2,0	434,6	82,0	50,0	-70,3	52,4	-179,7	0,0	152,3	-2,0	0,0	86,1	12,1	-74,8	14,8	177,8	29,4	160,7	-2,2	255,2	87,7	23,2	-75,5	24,4	-74,3	24,4	163,1	-2,2	359,8	
725,0	1	724,0	1	725,0	24,3	161,5	-2,2	2000	NaN	NaN	C	36831	73,8	71,2	56	59,3554002	24,7121384	6619947,89	1050944,89	-73,4	354,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,5	23,0	-73,4	24,2	-73,4	24,3	161,5	-2,2	354,7	87,5	22,0	-73,4	22,0	5,5	22,0	160,4	-2,1	154,0	87,1	25,0	-73,4	26,4	-73,0	26,4	159,7	-2,1	420,6	83,0	49,5	-70,3	52,2	-179,6	0,0	152,0	-2,1	0,0	86,8	12,2	-73,4	14,7	176,9	28,1	159,8	-2,2	256,4	87,5	23,0	-73,4	24,2	-73,4	24,3	161,5	-2,2	354,7	
726,0	1	725,0	1	726,0	24,2	161,0	-2,3	2000	NaN	NaN	C	36880	73,7	71,2	56	59,3553916	24,7121323	6619946,89	1050944,69	-73,3	345,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,5	22,3	-74,0	24,1	-73,3	24,2	161,0	-2,3	345,1	89,5	21,8	-73,4	21,8	3,2	21,8	160,8	-2,1	154,0	88,8	24,1	-73,4	25,8	-73,3	26,0	160,9	-2,1	406,5	82,8	48,4	-69,5	52,1	-179,8	0,0	152,2	-2,1	0,0	88,8	11,7	-74,0	14,8	179,2	27,9	160,9	-2,3	252,0	89,5	22,3	-74,0	24,1	-73,3	24,2	161,0	-2,3	345,1	
727,0	1	726,0	1	727,0	23,4	162,2	-2,4	2000	NaN	NaN	C	36929	73,7	71,2	56	59,3553830	24,7121263	6619945,89	1050944,49	87,4	351,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,9	23,1	-73,3	23,4	87,4	23,4	162,2	-2,4	351,2	88,9	21,6	-72,0	21,6	5,5	21,6	159,0	-2,3	144,9	88,9	24,5	-72,0	25,3	-69,4	25,6	159,0	-2,3	418,2	84,1	49,1	-70,1	52,1	-179,6	0,0	153,0	-2,3	0,0	88,9	12,3	-73,3	14,3	179,2	27,9	159,7	-2,4	245,4	88,9	23,1	-73,3	23,4	87,4	23,4	162,2	-2,4	351,2	
728,0	1	727,0	1	728,0	24,3	162,3	-2,6	2000	NaN	NaN	C	36985	73,7	71,2	56	59,3553732	24,7121194	6619944,74	1050944,26	7,7	355,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,2	24,2	-74,1	23,7	7,7	24,3	162,3	-2,6	355,3	88,2	21,9	-72,4	21,9	4,6	21,9	160,6	-2,5	146,1	88,2	26,2	-72,8	26,5	7,7	26,6	161,3	-2,5	437,4	83,1	50,4	-68,3	52,3	-179,3	0,0	151,2	-2,5	0,0	88,2	12,8	-73,4	14,4	179,4	28,9	161,6	-2,6	252,3	88,2	24,2	-74,1	23,7	7,7	24,3	162,3	-2,6	355,3	
729,0	1	728,0	1	729,0	24,5	161,1	-2,6	2000	NaN	NaN	C	37028	73,7	71,2	56	59,3553658	24,7121142	6619943,89	1050944,09	87,7	365,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,0	24,5	-72,7	24,1	87,7	24,5	161,1	-2,6	365,7	87,3	22,4	-71,5	22,4	6,4	22,4	158,4	-2,5	152,9	87,3	26,5	-72,4	26,0	6,4	26,5	158,4	-2,5	419,8	84,1	50,6	-66,9	52,0	-179,3	0,0	150,3	-2,5	0,0	86,6	13,3	-72,4	14,6	178,3	28,9	158,3	-2,6	257,6	89,0	24,5	-72,7	24,1	87,7	24,5	161,1	-2,6	365,7	
730,0	1	729,0	1	730,0	24,6	159,1	-2,7	2000	NaN	NaN	C	37077	73,7	71,2	56	59,3553572	24,7121081	6619942,88	1050943,88	-70,2	355,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,9	23,8	-71,3	24,6	-70,2	24,6	159,1	-2,7	355,0	88,9	22,6	-71,3	22,6	4,9	22,6	157,8	-2,5	154,5	88,9	25,2	-71,3	26,5	-70,2	26,5	157,8	-2,5	410,5	82,0	49,2	-66,4	51,9	-179,2	0,0	147,7	-2,5	0,0	88,9	12,7	-71,3	15,1	175,7	28,5	159,1	-2,7	259,9	88,9	23,8	-71,3	24,6	-70,2	24,6	159,1	-2,7	355,0	
731,0	1	730,0	1	731,0	24,1	159,8	-2,8	2000	NaN	NaN	C	37127	73,6	71,2	56	59,3553486	24,7121020	6619941,88	1050943,68	-70,9	344,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,8	23,2	-71,4	23,9	-70,9	24,1	159,8	-2,8	344,9	88,8	22,1	-71,0	22,1	6,1	22,1	159,8	-2,6	147,9	88,2	24,8	-71,4	26,0	-70,9	26,3	159,1	-2,6	407,4	84,1	49,0	-68,8	51,8	-179,5	0,0	150,4	-2,6	0,0	88,1	12,3	-71,4	14,7	179,0	28,7	159,1	-2,8	252,3	88,8	23,2	-71,4	23,9	-70,9	24,1	159,8	-2,8	344,9	
732,0	1	731,0	1	732,0	23,5	159,0	-2,9	2000	NaN	NaN	C	37176	73,6	71,2	56	59,3553400	24,7120960	6619940,88	1050943,48	86,3	344,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,8	23,5	-71,6	23,3	86,3	23,5	159,0	-2,9	344,9	84,7	21,9	-71,6	21,9	8,4	21,9	156,2	-2,8	145,4	84,7	25,3	-71,6	25,0	83,5	25,3	156,2	-2,8	396,9	82,1	49,9	-67,0	51,3	-179,4	0,0	148,3	-2,8	0,0	84,7	12,5	-71,6	14,2	178,4	28,0	156,2	-2,9	249,1	86,8	23,5	-71,6	23,3	86,3	23,5	159,0	-2,9	344,9	
733,0	1	732,0	1	733,0	23,9	157,1	-3,0	2000	NaN	NaN	C	37226	73,5	71,2	56	59,3553314	24,7120899	6619939,88	1050943,27	-70,3	353,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	86,3	23,6	-70,8	23,5	-70,3	23,9	157,1	-3,0	353,9	85,5	22,4	-70,8	22,4	8,4	22,4	156,3	-2,9	147,4	85,5	25,9	-70,8	25,4	-70,2	26,0	156,3	-2,9	425,0	83,3	50,7	-67,0	51,8	-179,2	0,0	150,3	-2,9	0,0	85,5	12,7	-70,8	14,4	176,9	28,5	156,4	-3,0	254,9	86,3	23,6	-70,8	23,5	-70,3	23,9	157,1	-3,0	353,9	
