ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_93_1_m99999-1_m99096_felt2___20260313-145233.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_93_hp1_f2_20260313-145233

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:52:33
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 902
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99999
Kjørefelt		: 2
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99096,669815277
Kjørefelt		: 2
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 903	: 1	: 	: 93	: 1	: 99096	: 100000

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
699,0	1	99301,0	1	99300,0	21,5	164,0	-2,6	2000	NaN	NaN	C	32771	74,1	70,3	56	59,3596868	24,7153050	6620448,23	1051053,86	92,4	325,3	False	NaN	173,4	_	46	NaN	_	NaN	NaN	_	NaN	92,4	21,5	-70,9	18,5	92,4	21,5	164,0	-2,6	325,3	90,4	18,2	-70,9	18,2	12,6	18,2	161,3	-2,5	137,9	92,4	23,1	-70,9	20,6	92,4	23,1	164,0	-2,5	389,4	79,4	47,8	-64,3	47,3	-179,5	0,0	145,7	-2,5	0,0	89,7	10,0	-70,9	11,1	179,6	26,5	160,6	-2,6	222,5	92,4	21,5	-70,9	18,5	92,4	21,5	164,0	-2,6	325,3	
700,0	1	99300,0	1	99299,0	21,3	162,8	-2,7	2000	NaN	NaN	C	32814	74,1	70,3	56	59,3596942	24,7153104	6620449,10	1051054,04	93,3	336,3	False	NaN	173,5	_	32	NaN	_	NaN	NaN	_	NaN	93,3	21,3	-69,3	20,0	93,3	21,3	162,8	-2,7	336,3	92,4	19,1	-69,1	19,1	7,9	19,1	160,8	-2,5	150,3	92,4	22,9	-69,1	21,9	90,9	22,9	160,8	-2,5	400,9	76,7	47,3	-63,9	48,6	-179,2	0,0	140,8	-2,5	0,0	90,9	9,7	-69,3	12,0	179,5	27,3	161,0	-2,7	225,1	93,3	21,3	-69,3	20,0	93,3	21,3	162,8	-2,7	336,3	
701,0	1	99299,0	1	99298,0	22,5	162,6	-2,7	2000	NaN	NaN	C	32863	74,1	70,3	56	59,3597029	24,7153167	6620450,11	1051054,26	93,1	346,6	False	NaN	173,4	_	37	NaN	_	NaN	NaN	_	NaN	93,1	22,5	-69,6	19,9	93,1	22,5	162,6	-2,7	346,6	91,8	19,5	-69,6	19,5	11,4	19,5	159,3	-2,6	152,3	91,8	24,6	-69,6	22,2	91,8	24,6	161,9	-2,6	411,0	78,7	49,1	-63,7	48,7	-179,2	0,0	141,3	-2,6	0,0	91,8	10,4	-69,6	11,8	179,6	27,9	159,3	-2,7	236,0	93,1	22,5	-69,6	19,9	93,1	22,5	162,6	-2,7	346,6	
702,0	1	99298,0	1	99297,0	23,3	160,0	-2,8	2000	NaN	NaN	C	32920	74,1	70,3	56	59,3597128	24,7153239	6620451,26	1051054,50	92,8	353,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,8	23,3	-66,0	19,6	92,8	23,3	160,0	-2,8	353,8	91,4	19,6	-66,9	19,6	8,8	19,6	159,7	-2,7	148,5	92,8	25,0	-66,0	22,0	92,8	25,0	160,0	-2,7	411,5	82,1	49,2	-60,8	49,0	-179,5	0,0	144,4	-2,7	0,0	91,8	11,0	-66,9	11,5	179,6	27,6	160,0	-2,8	237,1	92,8	23,3	-66,0	19,6	92,8	23,3	160,0	-2,8	353,8	
703,0	1	99297,0	1	99296,0	22,7	164,3	-2,9	2000	NaN	NaN	C	32970	74,1	70,3	56	59,3597214	24,7153301	6620452,26	1051054,72	95,9	344,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	95,9	22,7	-67,6	20,4	95,9	22,7	164,3	-2,9	344,1	91,1	20,2	-67,6	20,2	10,3	20,2	159,8	-2,8	151,5	91,1	23,9	-67,6	22,0	91,1	23,9	162,5	-2,8	388,5	82,8	47,7	-63,1	48,2	-179,6	0,0	145,1	-2,8	0,0	91,1	10,7	-67,6	12,2	179,6	27,1	159,8	-2,9	233,9	95,9	22,7	-67,6	20,4	95,9	22,7	164,3	-2,9	344,1	
704,0	1	99296,0	1	99295,0	21,8	157,7	-2,9	2000	NaN	NaN	C	33013	74,1	70,3	56	59,3597288	24,7153355	6620453,12	1051054,90	91,1	328,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,1	21,8	-65,3	19,8	91,1	21,8	157,7	-2,9	328,0	90,0	18,9	-64,7	18,9	10,5	18,9	155,5	-2,8	140,6	91,1	23,4	-64,7	21,7	91,1	23,4	155,1	-2,8	391,3	82,7	47,9	-59,9	48,9	-179,5	0,0	142,7	-2,8	0,0	90,0	10,3	-65,6	11,8	179,3	27,0	157,4	-2,9	226,6	91,1	21,8	-65,3	19,8	91,1	21,8	157,7	-2,9	328,0	
705,0	1	99295,0	1	99294,0	21,1	162,2	-2,9	2000	NaN	NaN	C	33063	74,1	70,3	56	59,3597374	24,7153417	6620454,13	1051055,11	90,5	322,4	False	NaN	172,8	_	37	NaN	_	NaN	NaN	_	NaN	90,5	21,1	-71,5	18,9	90,5	21,1	162,2	-2,9	322,4	88,2	18,7	-71,5	18,7	1,3	18,7	161,7	-2,8	136,1	89,6	23,1	-71,5	20,8	89,6	23,1	161,7	-2,8	380,9	82,7	47,4	-61,8	48,2	-179,6	0,0	145,4	-2,8	0,0	88,2	9,9	-71,5	11,5	179,8	26,1	161,0	-2,9	225,4	90,5	21,1	-71,5	18,9	90,5	21,1	162,2	-2,9	322,4	
706,0	1	99294,0	1	99293,0	21,1	161,1	-3,0	2000	NaN	NaN	C	33106	74,1	70,3	56	59,3597448	24,7153471	6620454,99	1051055,30	91,9	328,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,9	21,1	-69,6	19,9	91,9	21,1	161,1	-3,0	328,4	91,4	18,8	-69,6	18,8	-0,1	18,8	161,0	-2,8	136,7	91,4	22,7	-69,6	22,1	91,4	22,7	161,0	-2,8	390,7	82,0	46,7	-65,7	48,4	-179,8	0,0	148,6	-2,8	0,0	90,0	9,8	-69,6	12,2	179,3	26,7	160,0	-3,0	222,4	91,9	21,1	-69,6	19,9	91,9	21,1	161,1	-3,0	328,4	
707,0	1	99293,0	1	99292,0	21,2	160,9	-2,8	2000	NaN	NaN	C	33156	74,1	70,3	56	59,3597534	24,7153534	6620456,00	1051055,51	91,8	331,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,8	21,2	-68,9	20,1	91,8	21,2	160,9	-2,8	331,6	91,0	18,7	-68,9	18,7	4,9	18,7	160,1	-2,6	136,8	91,0	22,7	-68,9	22,4	90,5	22,7	160,1	-2,6	388,9	81,5	47,1	-63,7	48,8	-179,7	0,0	144,7	-2,6	0,0	90,5	9,7	-68,9	12,2	179,8	27,4	159,5	-2,8	224,7	91,8	21,2	-68,9	20,1	91,8	21,2	160,9	-2,8	331,6	
708,0	1	99292,0	1	99291,0	21,3	159,9	-2,8	2000	NaN	NaN	C	33206	74,1	70,3	56	59,3597621	24,7153597	6620457,01	1051055,73	89,1	337,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,4	21,3	-67,8	21,0	89,1	21,3	159,9	-2,8	337,1	91,1	19,0	-67,8	19,0	6,7	19,0	158,9	-2,7	139,3	91,1	23,5	-67,8	23,3	89,1	23,7	158,9	-2,7	409,3	83,5	47,8	-63,8	50,0	-179,4	0,0	146,2	-2,7	0,0	91,1	10,1	-67,8	12,6	179,7	28,1	159,5	-2,8	231,7	92,4	21,3	-67,8	21,0	89,1	21,3	159,9	-2,8	337,1	
709,0	1	99291,0	1	99290,0	21,7	162,0	-2,8	2000	NaN	NaN	C	33249	74,1	70,3	56	59,3597695	24,7153651	6620457,87	1051055,91	91,8	346,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	94,0	21,7	-66,7	20,6	91,8	21,7	162,0	-2,8	346,3	92,6	18,8	-66,7	18,8	8,8	18,8	160,6	-2,6	142,4	92,6	24,0	-66,7	23,4	91,8	24,2	160,2	-2,6	426,8	83,9	48,4	-61,6	50,7	-179,5	0,0	146,0	-2,6	0,0	91,1	10,0	-66,7	12,5	179,3	28,4	158,1	-2,8	230,7	94,0	21,7	-66,7	20,6	91,8	21,7	162,0	-2,8	346,3	
710,0	1	99290,0	1	99289,0	22,7	163,5	-2,8	2000	NaN	NaN	C	33299	74,1	70,3	56	59,3597781	24,7153714	6620458,88	1051056,12	93,1	351,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	93,1	22,7	-69,0	20,1	93,1	22,7	163,5	-2,8	351,9	91,3	18,9	-67,2	18,9	2,6	18,9	160,0	-2,7	137,4	91,9	24,7	-66,4	22,8	91,9	24,7	157,6	-2,7	443,2	83,5	49,5	-60,6	50,5	-179,7	0,0	145,3	-2,7	0,0	91,3	10,4	-69,0	11,9	179,4	28,6	160,0	-2,8	231,3	93,1	22,7	-69,0	20,1	93,1	22,7	163,5	-2,8	351,9	
711,0	1	99289,0	1	99288,0	24,3	162,2	-2,8	2000	NaN	NaN	C	33349	74,1	70,3	56	59,3597867	24,7153777	6620459,88	1051056,34	94,5	367,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	94,5	24,3	-67,2	20,2	94,5	24,3	162,2	-2,8	367,4	90,4	19,2	-67,2	19,2	6,7	19,2	158,6	-2,7	136,7	94,5	27,3	-66,5	24,0	94,5	27,3	161,2	-2,7	479,8	84,4	51,5	-61,2	51,9	-179,5	0,0	146,1	-2,7	0,0	90,4	11,1	-67,2	12,4	179,4	31,4	158,6	-2,8	238,7	94,5	24,3	-67,2	20,2	94,5	24,3	162,2	-2,8	367,4	
712,0	1	99288,0	1	99287,0	24,3	161,4	-2,7	2000	NaN	NaN	C	33399	74,1	70,3	56	59,3597954	24,7153839	6620460,89	1051056,55	92,5	370,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,5	24,3	-69,7	20,5	92,5	24,3	161,4	-2,7	370,5	89,7	19,5	-69,4	19,5	6,1	19,5	158,7	-2,7	147,3	91,8	26,8	-68,3	23,4	91,8	26,8	159,9	-2,7	463,9	81,5	51,4	-61,9	50,6	-179,5	0,0	142,0	-2,7	0,0	89,7	10,9	-69,4	11,7	179,4	30,5	158,5	-2,7	240,3	92,5	24,3	-69,7	20,5	92,5	24,3	161,4	-2,7	370,5	
713,0	1	99287,0	1	99286,0	23,6	161,3	-2,7	2000	NaN	NaN	C	33449	74,1	70,3	56	59,3598040	24,7153902	6620461,89	1051056,76	93,1	357,8	False	NaN	173,1	_	28	NaN	_	NaN	NaN	_	NaN	93,1	23,6	-69,6	19,7	93,1	23,6	161,3	-2,7	357,8	91,2	18,8	-69,6	18,8	6,7	18,8	160,6	-2,7	140,2	92,3	26,0	-68,2	22,5	92,3	26,0	159,4	-2,7	445,8	84,7	50,1	-63,7	49,5	-179,4	0,0	147,8	-2,7	0,0	91,2	11,0	-69,6	11,6	179,5	29,5	160,6	-2,7	227,9	93,1	23,6	-69,6	19,7	93,1	23,6	161,3	-2,7	357,8	
714,0	1	99286,0	1	99285,0	23,2	161,2	-2,7	2000	NaN	NaN	C	33492	74,2	70,3	56	59,3598114	24,7153956	6620462,76	1051056,95	92,3	353,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,3	23,2	-70,0	18,9	92,3	23,2	161,2	-2,7	353,0	88,6	18,3	-70,0	18,3	9,7	18,3	159,0	-2,7	136,4	91,9	25,9	-66,6	22,2	91,9	25,9	158,8	-2,7	452,1	82,5	50,6	-61,8	49,6	-179,4	0,0	144,6	-2,7	0,0	88,6	10,7	-70,0	11,1	179,6	28,8	159,0	-2,7	233,7	92,3	23,2	-70,0	18,9	92,3	23,2	161,2	-2,7	353,0	
715,0	1	99285,0	1	99284,0	22,7	164,1	-2,8	2000	NaN	NaN	C	33549	74,2	70,3	56	59,3598212	24,7154028	6620463,91	1051057,19	94,5	350,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	94,5	22,7	-67,7	18,4	94,5	22,7	164,1	-2,8	350,3	90,3	18,4	-67,7	18,4	4,6	18,4	160,4	-2,8	140,1	91,7	25,3	-67,4	21,4	91,7	25,3	159,8	-2,8	441,5	82,8	50,0	-59,3	48,7	-179,7	0,0	143,3	-2,8	0,0	90,0	10,1	-67,7	10,6	179,5	28,2	160,4	-2,8	223,8	94,5	22,7	-67,7	18,4	94,5	22,7	164,1	-2,8	350,3	
716,0	1	99284,0	1	99283,0	23,7	160,5	-2,9	2000	NaN	NaN	C	33599	74,1	70,3	56	59,3598299	24,7154091	6620464,91	1051057,41	90,3	363,5	False	NaN	171,7	_	19	NaN	_	NaN	NaN	_	NaN	90,3	23,7	-68,8	19,3	90,3	23,7	160,5	-2,9	363,5	88,4	19,1	-68,8	19,1	9,6	19,1	157,6	-2,9	140,3	89,7	26,1	-68,2	22,0	89,7	26,1	157,2	-2,9	446,2	82,2	50,8	-61,4	49,9	-179,7	0,0	143,4	-2,9	0,0	88,4	10,8	-68,2	11,2	179,7	29,6	157,2	-2,9	228,7	90,3	23,7	-68,8	19,3	90,3	23,7	160,5	-2,9	363,5	
717,0	1	99283,0	1	99282,0	23,3	161,5	-2,8	2000	NaN	NaN	C	33642	74,1	70,3	56	59,3598373	24,7154145	6620465,78	1051057,59	92,6	353,0	False	NaN	172,0	_	22	NaN	_	NaN	NaN	_	NaN	92,6	23,3	-69,9	18,2	92,6	23,3	161,5	-2,8	353,0	89,7	18,4	-69,9	18,4	10,3	18,4	159,3	-2,9	132,9	90,5	26,2	-66,4	21,4	90,5	26,2	158,1	-2,9	451,9	81,3	50,4	-60,2	48,6	-179,8	0,0	142,1	-2,9	0,0	89,7	10,6	-69,9	10,5	179,3	28,6	159,3	-2,8	227,1	92,6	23,3	-69,9	18,2	92,6	23,3	161,5	-2,8	353,0	
718,0	1	99282,0	1	99281,0	23,4	158,9	-2,9	2000	NaN	NaN	C	33691	74,1	70,3	56	59,3598459	24,7154207	6620466,78	1051057,80	89,1	348,9	False	NaN	171,9	_	56	NaN	_	NaN	NaN	_	NaN	89,1	23,4	-69,6	18,8	89,1	23,4	158,9	-2,9	348,9	87,0	18,5	-69,6	18,5	7,9	18,5	158,1	-3,0	134,8	89,1	26,7	-68,4	21,8	89,1	26,7	157,2	-3,0	452,7	80,4	51,5	-61,9	49,5	-179,7	0,0	142,1	-3,0	0,0	87,0	11,1	-69,6	10,8	179,7	29,9	158,1	-2,9	230,5	89,1	23,4	-69,6	18,8	89,1	23,4	158,9	-2,9	348,9	
719,0	1	99281,0	1	99280,0	23,7	158,8	-2,9	2000	NaN	NaN	C	33748	74,1	70,3	56	59,3598558	24,7154279	6620467,93	1051058,05	91,2	355,2	False	NaN	171,9	_	41	NaN	_	NaN	NaN	_	NaN	91,2	23,7	-70,0	18,7	91,2	23,7	158,8	-2,9	355,2	90,5	18,2	-70,0	18,2	10,0	18,2	158,4	-3,0	136,7	91,2	26,6	-66,7	21,9	91,2	26,6	156,4	-3,0	459,0	81,2	50,9	-60,8	49,1	-179,5	0,0	141,0	-3,0	0,0	90,5	11,0	-70,0	10,7	179,6	29,7	158,4	-2,9	232,3	91,2	23,7	-70,0	18,7	91,2	23,7	158,8	-2,9	355,2	
720,0	1	99280,0	1	99279,0	23,7	161,9	-3,1	2000	NaN	NaN	C	33791	74,2	70,3	56	59,3598632	24,7154333	6620468,80	1051058,23	94,3	358,4	False	NaN	171,7	_	22	NaN	_	NaN	NaN	_	NaN	94,3	23,7	-68,3	18,8	94,3	23,7	161,9	-3,1	358,4	90,5	18,3	-67,6	18,3	7,3	18,3	158,1	-3,1	135,1	92,2	26,2	-67,3	22,4	92,2	26,2	158,8	-3,1	461,6	80,5	50,5	-60,6	49,5	-179,6	0,0	140,8	-3,1	0,0	89,5	10,5	-67,6	10,9	179,5	29,8	157,8	-3,1	233,1	94,3	23,7	-68,3	18,8	94,3	23,7	161,9	-3,1	358,4	
721,0	1	99279,0	1	99278,0	24,1	161,3	-3,1	2000	NaN	NaN	C	33840	74,2	70,3	56	59,3598718	24,7154396	6620469,81	1051058,44	92,4	363,8	False	NaN	172,1	_	38	NaN	_	NaN	NaN	_	NaN	92,4	24,1	-70,9	18,9	92,4	24,1	161,3	-3,1	363,8	89,0	19,0	-70,9	19,0	10,8	19,0	160,6	-3,1	143,6	92,3	27,0	-67,7	22,0	92,3	27,0	158,8	-3,1	460,8	83,5	51,7	-61,8	49,0	-179,6	0,0	145,4	-3,1	0,0	89,0	11,3	-70,9	10,7	179,6	29,8	160,6	-3,1	235,6	92,4	24,1	-70,9	18,9	92,4	24,1	161,3	-3,1	363,8	
722,0	1	99278,0	1	99277,0	25,0	162,2	-3,1	2000	NaN	NaN	C	33882	74,2	70,3	56	59,3598780	24,7154440	6620470,53	1051058,60	90,0	362,3	False	NaN	172,4	_	44	NaN	_	NaN	NaN	_	NaN	90,0	25,0	-70,8	18,9	90,0	25,0	162,2	-3,1	362,3	87,7	18,8	-70,5	18,8	8,2	18,8	158,8	-3,2	136,4	89,4	27,8	-69,9	21,9	89,4	27,8	159,6	-3,2	462,6	82,2	52,3	-62,4	48,6	-179,7	0,0	144,6	-3,2	0,0	87,7	11,8	-70,5	10,9	179,4	30,7	158,8	-3,1	237,3	90,0	25,0	-70,8	18,9	90,0	25,0	162,2	-3,1	362,3	
723,0	1	99277,0	1	99276,0	24,9	161,5	-3,0	2000	NaN	NaN	C	33932	74,2	70,2	56	59,3598866	24,7154503	6620471,53	1051058,81	91,2	370,0	False	NaN	172,4	_	37	NaN	_	NaN	NaN	_	NaN	91,2	24,9	-70,7	19,3	91,2	24,9	161,5	-3,0	370,0	87,8	19,2	-71,5	19,2	10,9	19,2	160,6	-3,1	141,7	90,4	28,2	-70,2	22,4	90,4	28,2	158,1	-3,1	481,0	83,5	52,7	-62,4	49,7	-179,4	0,0	146,6	-3,1	0,0	87,8	11,9	-70,7	11,0	179,5	30,7	159,6	-3,0	240,9	91,2	24,9	-70,7	19,3	91,2	24,9	161,5	-3,0	370,0	
724,0	1	99276,0	1	99275,0	24,3	164,8	-3,0	2000	NaN	NaN	C	33981	74,2	70,2	56	59,3598953	24,7154566	6620472,54	1051059,02	92,5	358,4	False	NaN	172,5	_	28	NaN	_	NaN	NaN	_	NaN	92,5	24,3	-72,6	19,1	92,5	24,3	164,8	-3,0	358,4	86,9	19,0	-72,6	19,0	5,6	19,0	159,0	-3,0	143,1	87,6	27,0	-70,2	22,2	87,6	27,0	159,0	-3,0	454,1	80,8	51,6	-62,9	49,5	-179,5	0,0	143,7	-3,0	0,0	86,9	11,7	-72,6	11,1	179,4	29,4	159,0	-3,0	235,5	92,5	24,3	-72,6	19,1	92,5	24,3	164,8	-3,0	358,4	
725,0	1	99275,0	1	99274,0	23,9	159,6	-2,9	2000	NaN	NaN	C	34031	74,2	70,2	56	59,3599039	24,7154629	6620473,55	1051059,24	88,8	355,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,8	23,9	-71,5	19,1	88,8	23,9	159,6	-2,9	355,3	88,8	19,0	-69,5	19,0	10,2	19,0	156,4	-2,9	136,5	88,8	26,4	-67,5	22,0	88,8	26,4	154,4	-2,9	446,6	80,8	51,2	-64,2	49,2	-179,4	0,0	145,8	-2,9	0,0	88,8	11,3	-67,5	10,8	179,4	29,1	154,5	-2,9	231,9	88,8	23,9	-71,5	19,1	88,8	23,9	159,6	-2,9	355,3	
726,0	1	99274,0	1	99273,0	22,9	155,8	-2,9	2000	NaN	NaN	C	34080	74,2	70,2	56	59,3599125	24,7154692	6620474,55	1051059,45	86,7	348,6	False	NaN	172,5	_	28	NaN	_	NaN	NaN	_	NaN	86,7	22,9	-68,9	19,7	86,7	22,9	155,8	-2,9	348,6	86,2	19,3	-68,9	19,3	7,9	19,3	155,2	-2,9	130,5	86,2	25,3	-67,6	22,8	86,2	25,3	155,1	-2,9	439,0	78,1	50,5	-61,9	49,5	-179,5	0,0	140,4	-2,9	0,0	84,9	10,8	-68,9	11,4	179,5	28,3	155,2	-2,9	232,9	86,7	22,9	-68,9	19,7	86,7	22,9	155,8	-2,9	348,6	
727,0	1	99273,0	1	99272,0	23,5	158,9	-2,8	2000	NaN	NaN	C	34129	74,2	70,2	56	59,3599211	24,7154755	6620475,56	1051059,67	88,3	345,8	False	NaN	172,2	_	18	NaN	_	NaN	NaN	_	NaN	88,3	23,5	-69,5	19,3	88,3	23,5	158,9	-2,8	345,8	86,9	18,8	-69,5	18,8	9,1	18,8	156,4	-2,9	129,6	87,5	26,2	-68,9	22,3	87,5	26,2	155,6	-2,9	434,6	82,2	51,0	-63,7	49,3	-179,4	0,0	145,5	-2,9	0,0	86,9	11,7	-69,5	11,5	179,5	28,6	156,4	-2,8	234,5	88,3	23,5	-69,5	19,3	88,3	23,5	158,9	-2,8	345,8	
728,0	1	99272,0	1	99271,0	24,0	160,9	-2,7	2000	NaN	NaN	C	34178	74,2	70,2	56	59,3599297	24,7154818	6620476,56	1051059,89	90,3	350,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	90,3	24,0	-70,8	18,4	90,3	24,0	160,9	-2,7	350,0	87,6	19,1	-70,8	19,1	6,1	19,1	159,0	-2,8	135,8	90,3	26,4	-69,6	21,0	90,3	26,4	159,9	-2,8	434,4	81,6	51,0	-62,2	47,9	-179,6	0,0	144,7	-2,8	0,0	87,6	11,7	-70,8	10,4	179,4	29,0	159,8	-2,7	226,6	90,3	24,0	-70,8	18,4	90,3	24,0	160,9	-2,7	350,0	
729,0	1	99271,0	1	99270,0	23,9	161,1	-2,7	2000	NaN	NaN	C	34227	74,2	70,2	56	59,3599384	24,7154881	6620477,57	1051060,10	89,1	345,3	False	NaN	173,1	_	28	NaN	_	NaN	NaN	_	NaN	89,1	23,9	-70,9	18,4	89,1	23,9	161,1	-2,7	345,3	86,4	19,2	-70,9	19,2	8,5	19,2	157,1	-2,7	137,8	87,6	26,3	-69,6	21,1	87,6	26,3	157,3	-2,7	434,6	83,5	51,4	-64,9	48,3	-179,7	0,0	147,6	-2,7	0,0	87,6	11,7	-70,9	10,7	179,3	28,9	159,9	-2,7	229,8	89,1	23,9	-70,9	18,4	89,1	23,9	161,1	-2,7	345,3	
730,0	1	99270,0	1	99269,0	23,4	157,8	-2,7	2000	NaN	NaN	C	34277	74,2	70,2	56	59,3599471	24,7154944	6620478,58	1051060,32	88,2	338,6	False	NaN	172,7	_	18	NaN	_	NaN	NaN	_	NaN	88,2	23,4	-69,5	18,4	88,2	23,4	157,8	-2,7	338,6	86,9	18,9	-69,5	18,9	7,3	18,9	157,1	-2,8	135,0	88,2	25,4	-65,1	21,1	88,2	25,4	155,8	-2,8	413,4	80,1	50,1	-62,6	48,0	-179,5	0,0	143,4	-2,8	0,0	86,9	11,3	-69,5	10,8	179,4	27,8	157,1	-2,7	225,8	88,2	23,4	-69,5	18,4	88,2	23,4	157,8	-2,7	338,6	
